Product ID,Order Date,Sales,Quantity
OFF-AR-10001315,2016-09-25,2.816,1
OFF-AR-10001315,2017-10-15,1.408,1
OFF-AR-10001315,2018-05-20,3.52,1
OFF-AR-10001315,2018-12-09,8.8,1
OFF-AR-10001315,2018-12-23,12.672,1
OFF-AR-10001374,2015-03-08,15.552,1
OFF-AR-10001374,2015-07-05,32.4,1
OFF-AR-10001374,2016-01-17,10.368,1
OFF-AR-10001374,2018-05-20,25.92,1
OFF-AR-10001374,2018-07-08,12.96,1
OFF-AR-10001374,2018-09-09,25.92,1
OFF-AR-10001419,2015-11-01,12.39,1
OFF-AR-10001419,2017-07-30,37.17,1
OFF-AR-10001419,2018-04-22,16.52,1
OFF-AR-10001419,2018-07-08,28.91,1
OFF-AR-10001419,2018-08-19,9.912,1
OFF-AR-10001419,2018-12-23,23.128,1
OFF-AR-10001427,2015-03-08,17.94,1
OFF-AR-10001427,2016-08-14,11.96,1
OFF-AR-10001427,2018-06-17,23.92,1
OFF-AR-10001427,2018-09-16,5.98,1
OFF-AR-10001446,2016-08-14,64.68,1
OFF-AR-10001446,2017-10-15,27.72,1
OFF-AR-10001446,2018-03-25,23.1,1
OFF-AR-10001446,2018-05-20,46.2,1
OFF-AR-10001446,2018-12-02,34.65,1
OFF-AR-10001468,2016-05-08,59.904,1
OFF-AR-10001468,2016-12-25,59.904,1
OFF-AR-10001468,2018-04-15,89.856,1
OFF-AR-10001473,2015-09-20,5.248,1
OFF-AR-10001473,2016-01-03,9.84,1
OFF-AR-10001473,2016-12-11,13.12,1
OFF-AR-10001545,2016-12-11,4.224,1
OFF-AR-10001545,2017-06-18,7.04,1
OFF-AR-10001545,2017-07-23,11.264,1
OFF-AR-10001545,2017-12-24,3.52,1
OFF-AR-10001545,2018-01-21,3.52,1
OFF-AR-10001545,2018-04-08,7.04,1
OFF-AR-10001547,2016-05-29,6.63,1
OFF-AR-10001547,2016-12-18,2.21,1
OFF-AR-10001547,2017-07-02,5.304,1
OFF-AR-10001547,2017-12-10,3.536,1
OFF-AR-10001547,2018-01-28,15.47,1
OFF-AR-10001547,2018-02-18,6.63,1
OFF-AR-10001547,2018-03-25,11.05,1
OFF-AR-10001547,2018-09-30,10.608,1
OFF-AR-10001573,2015-03-22,9.32,1
OFF-AR-10001573,2016-11-13,11.65,1
OFF-AR-10001573,2017-01-15,4.66,1
OFF-AR-10001573,2017-04-23,6.99,1
OFF-AR-10001573,2018-03-04,9.32,1
OFF-AR-10001573,2018-12-02,6.99,1
OFF-AR-10001615,2015-09-27,59.52,1
OFF-AR-10001615,2016-01-10,59.52,1
OFF-AR-10001615,2016-02-28,79.36,1
OFF-AR-10001615,2017-03-05,111.104,1
OFF-AR-10001615,2018-03-04,59.52,1
OFF-AR-10001615,2018-05-06,59.52,1
OFF-AR-10001615,2018-12-30,31.744,1
OFF-AR-10001662,2015-01-11,5.48,1
OFF-AR-10001662,2016-03-20,2.74,1
OFF-AR-10001662,2016-12-18,8.22,1
OFF-AR-10001662,2017-05-14,10.96,1
OFF-AR-10001662,2017-12-03,21.92,1
OFF-AR-10001662,2018-10-28,6.576,1
OFF-AR-10001662,2018-12-02,19.728,1
OFF-AR-10001683,2015-11-01,49.25,1
OFF-AR-10001683,2016-09-18,15.76,1
OFF-AR-10001683,2016-11-06,7.88,1
OFF-AR-10001683,2016-11-13,23.64,1
OFF-AR-10001683,2018-03-18,59.1,1
OFF-AR-10001683,2018-04-22,15.76,1
OFF-AR-10001725,2015-04-12,70.95,1
OFF-AR-10001725,2015-05-10,37.84,1
OFF-AR-10001725,2015-12-20,47.3,1
OFF-AR-10001725,2017-11-19,23.65,1
OFF-AR-10001725,2018-04-29,47.3,1
OFF-AR-10001725,2018-09-16,70.95,1
OFF-AR-10001761,2016-03-20,17.52,1
OFF-AR-10001761,2016-10-09,37.376,1
OFF-AR-10001761,2017-07-23,29.2,1
OFF-AR-10001761,2018-10-21,11.68,1
OFF-AR-10001761,2018-11-25,18.688,1
OFF-AR-10001770,2015-03-15,7.98,1
OFF-AR-10001770,2017-02-19,7.98,1
OFF-AR-10001770,2017-11-05,7.98,1
OFF-AR-10001770,2018-10-21,10.64,1
OFF-AR-10001860,2017-05-28,16.656,1
OFF-AR-10001860,2017-10-15,34.7,1
OFF-AR-10001860,2017-11-26,20.82,1
OFF-AR-10001860,2018-11-18,38.864,1
OFF-AR-10001860,2018-11-25,27.76,1
OFF-AR-10001860,2018-12-09,34.7,1
OFF-AR-10001868,2015-04-19,2.688,1
OFF-AR-10001868,2015-11-08,6.72,1
OFF-AR-10001868,2015-12-27,1.344,1
OFF-AR-10001868,2016-08-07,6.72,1
OFF-AR-10001868,2017-03-26,1.344,1
OFF-AR-10001868,2017-06-18,1.68,1
OFF-AR-10001868,2018-06-10,8.4,1
OFF-AR-10001868,2018-12-02,10.08,1
OFF-AR-10001897,2015-05-10,107.94,1
OFF-AR-10001897,2015-11-01,43.176,1
OFF-AR-10001897,2016-05-08,125.93,1
OFF-AR-10001897,2017-12-31,53.97,1
OFF-AR-10001897,2018-09-09,71.96,1
OFF-AR-10001915,2015-04-05,49.65,1
OFF-AR-10001915,2016-08-14,29.79,1
OFF-AR-10001915,2016-11-27,29.79,1
OFF-AR-10001915,2018-03-18,23.832,1
OFF-AR-10001915,2018-09-16,99.3,1
OFF-AR-10001915,2018-09-23,23.832,1
OFF-AR-10001915,2018-11-25,31.776,1
OFF-AR-10001919,2015-06-21,3.76,1
OFF-AR-10001919,2015-11-01,5.64,1
OFF-AR-10001919,2016-12-25,3.008,1
OFF-AR-10001919,2017-05-28,1.504,1
OFF-AR-10001919,2018-05-20,3.76,1
OFF-AR-10001919,2018-06-17,3.76,1
OFF-AR-10001919,2018-09-02,9.4,1
OFF-AR-10001940,2016-11-27,13.12,1
OFF-AR-10001940,2016-12-18,19.68,2
OFF-AR-10001940,2018-09-09,13.12,1
OFF-AR-10001953,2015-06-14,70.368,1
OFF-AR-10001953,2016-09-11,140.736,1
OFF-AR-10001953,2017-04-02,263.88,1
OFF-AR-10001953,2017-07-23,175.92,1
OFF-AR-10001953,2017-09-10,70.368,1
OFF-AR-10001953,2018-05-20,131.94,1
OFF-AR-10001953,2018-08-12,219.9,1
OFF-AR-10001954,2015-11-29,14.67,1
OFF-AR-10001954,2016-04-10,11.736,1
OFF-AR-10001954,2017-08-27,29.34,1
OFF-AR-10001954,2018-06-17,19.56,1
OFF-AR-10001955,2015-04-05,79.36,1
OFF-AR-10001955,2016-10-30,79.36,1
OFF-AR-10001955,2016-11-20,119.04,1
OFF-AR-10001955,2017-01-08,47.616,1
OFF-AR-10001955,2017-03-26,59.52,1
OFF-AR-10001955,2017-05-14,79.36,1
OFF-AR-10001955,2018-01-07,31.744,1
OFF-AR-10001955,2018-06-17,15.872,1
OFF-AR-10001958,2016-12-25,27.168,1
OFF-AR-10001958,2017-10-08,33.96,1
OFF-AR-10001958,2018-04-29,67.92,1
OFF-AR-10001958,2018-11-04,54.336,1
OFF-AR-10001958,2018-11-18,50.94,1
OFF-AR-10001958,2018-12-16,13.584,1
OFF-AR-10001958,2018-12-30,27.168,1
OFF-AR-10001972,2016-09-25,8.4,1
OFF-AR-10001972,2018-03-11,3.36,1
OFF-AR-10001972,2018-09-02,9.408,1
OFF-AR-10001988,2018-05-27,17.97,1
OFF-AR-10001988,2018-09-16,29.95,1
OFF-AR-10001988,2018-12-16,29.95,1
OFF-AR-10002053,2015-07-26,5.96,1
OFF-AR-10002053,2015-10-18,14.9,1
OFF-AR-10002053,2016-08-21,35.76,1
OFF-AR-10002053,2016-08-28,7.152,1
OFF-AR-10002053,2017-10-22,7.152,1
OFF-AR-10002053,2018-02-04,4.768,1
OFF-AR-10002053,2018-09-09,5.96,1
OFF-AR-10002067,2015-07-26,99.2,1
OFF-AR-10002067,2016-07-31,99.2,1
OFF-AR-10002067,2016-10-02,99.2,1
OFF-AR-10002067,2016-11-20,119.04,1
OFF-AR-10002067,2017-10-15,15.872,1
OFF-AR-10002067,2018-09-30,99.2,1
OFF-AR-10002135,2015-06-07,289.2,1
OFF-AR-10002135,2015-10-11,144.6,1
OFF-AR-10002135,2017-07-16,154.24,1
OFF-AR-10002135,2017-11-05,192.8,1
OFF-AR-10002135,2018-06-24,385.6,1
OFF-AR-10002221,2015-04-26,6.24,1
OFF-AR-10002221,2017-07-23,4.16,1
OFF-AR-10002221,2018-11-11,7.8,1
OFF-AR-10002240,2017-02-19,264.18,1
OFF-AR-10002240,2017-09-03,75.48,1
OFF-AR-10002240,2017-10-22,113.22,1
OFF-AR-10002255,2016-08-21,2.304,1
OFF-AR-10002255,2017-06-18,8.64,1
OFF-AR-10002255,2017-08-27,5.76,1
OFF-AR-10002255,2018-06-10,8.64,1
OFF-AR-10002257,2015-12-27,8.016,1
OFF-AR-10002257,2016-02-28,16.032,1
OFF-AR-10002257,2016-11-27,5.344,1
OFF-AR-10002257,2017-09-24,2.672,1
OFF-AR-10002257,2018-07-01,5.344,1
OFF-AR-10002257,2018-10-21,13.36,1
OFF-AR-10002280,2018-05-06,15.528,1
OFF-AR-10002280,2018-12-23,38.82,1
OFF-AR-10002335,2015-06-14,18.06,1
OFF-AR-10002335,2015-10-04,6.192,1
OFF-AR-10002335,2017-06-25,5.16,1
OFF-AR-10002335,2018-09-09,8.256,1
OFF-AR-10002335,2018-11-18,2.064,1
OFF-AR-10002335,2018-11-25,5.16,1
OFF-AR-10002375,2015-01-25,22.96,1
OFF-AR-10002375,2015-04-19,13.12,1
OFF-AR-10002375,2015-09-27,9.84,1
OFF-AR-10002375,2016-12-25,3.28,1
OFF-AR-10002375,2017-10-01,10.496,1
OFF-AR-10002375,2018-02-25,6.56,1
OFF-AR-10002375,2018-06-10,16.4,1
OFF-AR-10002399,2015-01-11,12.78,1
OFF-AR-10002399,2016-03-13,3.408,1
OFF-AR-10002399,2016-06-19,13.632,1
OFF-AR-10002399,2017-04-09,17.04,1
OFF-AR-10002399,2017-08-06,38.34,1
OFF-AR-10002399,2017-08-27,21.3,1
OFF-AR-10002399,2018-06-17,4.26,1
OFF-AR-10002445,2015-09-06,21.24,1
OFF-AR-10002445,2016-05-29,21.24,1
OFF-AR-10002445,2017-09-17,35.4,1
OFF-AR-10002445,2017-10-01,35.4,1
OFF-AR-10002445,2017-12-31,11.328,1
OFF-AR-10002445,2018-05-27,49.56,1
OFF-AR-10002445,2018-09-23,35.4,1
OFF-AR-10002467,2016-04-10,23.84,1
OFF-AR-10002467,2017-05-14,4.768,1
OFF-AR-10002578,2015-05-10,8.64,1
OFF-AR-10002578,2016-11-20,11.52,1
OFF-AR-10002578,2017-08-27,8.64,1
OFF-AR-10002578,2018-12-23,5.76,1
OFF-AR-10002656,2015-06-07,13.36,1
OFF-AR-10002656,2015-09-13,32.064,1
OFF-AR-10002656,2016-10-23,10.688,1
OFF-AR-10002656,2017-09-17,33.4,1
OFF-AR-10002656,2018-07-29,60.12,1
OFF-AR-10002671,2015-12-06,1113.024,1
OFF-AR-10002704,2016-03-13,14.98,1
OFF-AR-10002766,2015-06-28,20.016,1
OFF-AR-10002766,2017-03-12,13.9,1
OFF-AR-10002766,2017-10-22,8.34,1
OFF-AR-10002766,2018-03-18,13.9,1
OFF-AR-10002804,2015-08-23,3.912,1
OFF-AR-10002804,2016-04-10,14.67,1
OFF-AR-10002804,2017-09-10,3.912,1
OFF-AR-10002804,2018-04-15,4.89,1
OFF-AR-10002804,2018-05-06,9.78,1
OFF-AR-10002818,2018-10-21,87.92,1
OFF-AR-10002818,2018-11-11,109.9,1
OFF-AR-10002833,2015-06-14,7.28,1
OFF-AR-10002833,2015-07-05,4.368,1
OFF-AR-10002833,2015-09-13,5.46,1
OFF-AR-10002833,2015-11-22,5.46,1
OFF-AR-10002833,2017-04-09,3.64,1
OFF-AR-10002833,2018-07-29,4.368,1
OFF-AR-10002952,2015-04-05,26.7,1
OFF-AR-10002952,2015-12-20,40.05,1
OFF-AR-10002952,2016-08-07,106.8,1
OFF-AR-10002952,2016-12-11,120.15,1
OFF-AR-10002956,2015-09-27,66.03,1
OFF-AR-10002956,2017-04-02,88.04,1
OFF-AR-10002956,2017-07-23,35.216,1
OFF-AR-10002956,2017-11-19,44.02,1
OFF-AR-10002956,2018-06-17,88.04,1
OFF-AR-10002956,2018-10-21,123.256,1
OFF-AR-10002987,2016-07-10,79.36,1
OFF-AR-10002987,2017-09-10,31.744,1
OFF-AR-10002987,2017-11-05,39.68,1
OFF-AR-10002987,2018-07-15,119.04,1
OFF-AR-10002987,2018-09-16,31.744,1
OFF-AR-10002987,2018-12-16,95.232,1
OFF-AR-10003045,2015-09-13,5.88,1
OFF-AR-10003045,2015-12-06,26.46,1
OFF-AR-10003045,2016-11-27,14.7,1
OFF-AR-10003045,2017-07-02,14.7,1
OFF-AR-10003045,2018-04-08,7.056,1
OFF-AR-10003045,2018-05-20,14.7,1
OFF-AR-10003045,2018-10-28,7.056,1
OFF-AR-10003056,2015-06-21,21.4,1
OFF-AR-10003056,2015-08-30,8.56,1
OFF-AR-10003056,2016-11-27,17.12,1
OFF-AR-10003056,2017-04-16,12.84,1
OFF-AR-10003056,2017-05-21,21.4,1
OFF-AR-10003056,2017-12-10,8.56,1
OFF-AR-10003056,2018-04-29,6.848,1
OFF-AR-10003087,2016-12-11,1.78,1
OFF-AR-10003087,2018-02-11,7.12,1
OFF-AR-10003087,2018-03-25,16.02,1
OFF-AR-10003156,2015-11-15,30.48,1
OFF-AR-10003156,2016-03-06,10.16,1
OFF-AR-10003156,2016-08-14,50.8,1
OFF-AR-10003156,2017-04-02,30.48,1
OFF-AR-10003156,2018-04-08,16.256,1
OFF-AR-10003158,2015-07-12,22.288,1
OFF-AR-10003158,2018-01-07,12.736,1
OFF-AR-10003158,2018-03-11,23.88,1
OFF-AR-10003158,2018-07-01,15.92,1
OFF-AR-10003158,2018-09-16,15.92,1
OFF-AR-10003179,2015-02-01,36.44,1
OFF-AR-10003179,2015-09-13,21.864,1
OFF-AR-10003179,2015-09-27,14.576,1
OFF-AR-10003179,2015-11-29,51.016,1
OFF-AR-10003179,2016-09-25,14.576,1
OFF-AR-10003179,2018-05-06,54.66,1
OFF-AR-10003179,2018-10-28,36.44,1
OFF-AR-10003183,2015-03-22,8.016,1
OFF-AR-10003183,2015-11-15,2.672,1
OFF-AR-10003183,2016-01-17,6.68,1
OFF-AR-10003183,2016-06-12,8.016,1
OFF-AR-10003183,2016-10-16,8.016,1
OFF-AR-10003183,2017-10-15,5.344,1
OFF-AR-10003183,2018-08-19,8.016,1
OFF-AR-10003183,2018-12-23,18.704,1
OFF-AR-10003190,2015-07-26,11.52,1
OFF-AR-10003190,2015-10-18,11.52,1
OFF-AR-10003190,2015-12-13,8.64,1
OFF-AR-10003190,2016-07-17,6.912,1
OFF-AR-10003190,2016-07-24,5.76,1
OFF-AR-10003190,2017-04-23,2.88,1
OFF-AR-10003217,2016-03-27,19.56,1
OFF-AR-10003217,2017-05-07,27.384,1
OFF-AR-10003251,2015-07-12,5.56,1
OFF-AR-10003251,2016-04-17,5.56,1
OFF-AR-10003251,2016-12-04,13.9,1
OFF-AR-10003251,2017-12-17,6.672,1
OFF-AR-10003251,2018-09-09,5.56,1
OFF-AR-10003251,2018-09-30,2.224,1
OFF-AR-10003251,2018-10-21,4.448,1
OFF-AR-10003338,2015-03-29,14.88,1
OFF-AR-10003338,2017-07-16,22.32,1
OFF-AR-10003338,2017-09-10,14.88,1
OFF-AR-10003338,2018-03-18,29.76,1
OFF-AR-10003338,2018-05-20,37.2,1
OFF-AR-10003338,2018-09-02,5.952,1
OFF-AR-10003338,2018-09-16,14.88,1
OFF-AR-10003373,2016-01-03,99.136,1
OFF-AR-10003373,2016-04-24,74.352,1
OFF-AR-10003373,2016-05-15,198.272,1
OFF-AR-10003373,2017-05-28,185.88,1
OFF-AR-10003373,2017-11-12,92.94,1
OFF-AR-10003373,2018-04-29,123.92,1
OFF-AR-10003373,2018-11-25,99.136,1
OFF-AR-10003394,2015-12-27,11.76,1
OFF-AR-10003394,2017-11-05,8.82,1
OFF-AR-10003394,2017-11-12,34.692,2
OFF-AR-10003394,2018-11-25,11.76,1
OFF-AR-10003405,2015-07-05,32.76,1
OFF-AR-10003405,2016-12-25,14.04,1
OFF-AR-10003405,2017-11-26,14.04,1
OFF-AR-10003405,2018-06-03,35.1,1
OFF-AR-10003469,2015-06-21,3.52,1
OFF-AR-10003469,2015-09-13,3.52,1
OFF-AR-10003469,2015-09-20,2.816,1
OFF-AR-10003469,2015-10-04,4.224,1
OFF-AR-10003469,2017-06-18,11.264,1
OFF-AR-10003469,2017-09-10,5.28,1
OFF-AR-10003469,2018-07-22,3.52,1
OFF-AR-10003469,2018-11-04,8.8,1
OFF-AR-10003477,2017-01-29,8.04,1
OFF-AR-10003478,2015-01-11,19.536,1
OFF-AR-10003478,2015-03-22,16.28,1
OFF-AR-10003478,2015-04-19,39.072,1
OFF-AR-10003478,2015-06-28,71.632,1
OFF-AR-10003478,2018-09-16,16.28,1
OFF-AR-10003478,2018-10-07,56.98,1
OFF-AR-10003481,2015-07-26,13.12,1
OFF-AR-10003481,2016-04-24,7.872,1
OFF-AR-10003481,2017-09-24,7.872,1
OFF-AR-10003481,2017-11-26,23.616,1
OFF-AR-10003481,2018-01-28,7.872,1
OFF-AR-10003481,2018-05-13,5.248,1
OFF-AR-10003504,2015-04-26,21.4,1
OFF-AR-10003504,2016-06-05,10.272,1
OFF-AR-10003504,2016-09-25,17.12,1
OFF-AR-10003504,2018-01-21,21.4,1
OFF-AR-10003504,2018-05-13,10.272,1
OFF-AR-10003504,2018-11-18,34.24,1
OFF-AR-10003504,2018-12-02,12.84,1
OFF-AR-10003514,2015-01-18,19.9,1
OFF-AR-10003514,2015-05-24,31.84,1
OFF-AR-10003514,2016-10-16,19.9,1
OFF-AR-10003514,2017-05-14,27.86,1
OFF-AR-10003514,2017-11-19,6.368,1
OFF-AR-10003514,2018-06-24,35.82,1
OFF-AR-10003514,2018-07-08,9.552,1
OFF-AR-10003514,2018-11-04,19.9,1
OFF-AR-10003560,2015-03-01,19.456,1
OFF-AR-10003560,2015-03-08,19.456,1
OFF-AR-10003560,2017-09-03,19.456,1
OFF-AR-10003560,2018-04-15,14.592,1
OFF-AR-10003560,2018-07-08,18.24,1
OFF-AR-10003560,2018-08-26,9.728,1
OFF-AR-10003582,2015-11-15,67.56,1
OFF-AR-10003582,2016-06-12,56.3,1
OFF-AR-10003582,2016-12-04,56.3,1
OFF-AR-10003582,2016-12-11,101.34,2
OFF-AR-10003582,2016-12-18,56.3,1
OFF-AR-10003582,2017-11-19,140.75,1
OFF-AR-10003582,2018-11-18,45.04,1
OFF-AR-10003602,2016-08-21,17.52,1
OFF-AR-10003602,2016-09-18,11.68,1
OFF-AR-10003602,2018-02-04,9.344,1
OFF-AR-10003602,2018-06-17,14.016,1
OFF-AR-10003602,2018-07-29,11.68,1
OFF-AR-10003602,2018-08-12,11.68,1
OFF-AR-10003602,2018-09-09,4.672,1
OFF-AR-10003631,2015-02-22,54.208,1
OFF-AR-10003631,2015-06-14,14.52,1
OFF-AR-10003631,2017-10-01,30.976,1
OFF-AR-10003631,2018-01-21,24.2,1
OFF-AR-10003651,2015-05-10,6.56,1
OFF-AR-10003651,2015-11-15,7.872,1
OFF-AR-10003651,2016-01-03,9.84,1
OFF-AR-10003651,2018-05-06,22.96,1
OFF-AR-10003651,2018-05-27,9.84,1
OFF-AR-10003651,2018-11-04,5.248,1
OFF-AR-10003696,2016-03-06,55.328,1
OFF-AR-10003696,2017-01-08,34.58,1
OFF-AR-10003696,2018-12-30,34.58,1
OFF-AR-10003723,2015-03-15,3.38,1
OFF-AR-10003723,2016-12-04,16.9,1
OFF-AR-10003727,2017-03-05,16.99,1
OFF-AR-10003727,2017-09-24,40.776,1
OFF-AR-10003727,2018-07-22,101.94,1
OFF-AR-10003727,2018-10-07,95.144,1
OFF-AR-10003732,2015-03-22,4.448,1
OFF-AR-10003732,2016-04-03,5.56,1
OFF-AR-10003732,2016-07-10,11.12,1
OFF-AR-10003732,2016-07-17,11.12,1
OFF-AR-10003732,2016-11-20,19.46,1
OFF-AR-10003732,2017-06-04,10.008,2
OFF-AR-10003732,2017-12-17,13.9,1
OFF-AR-10003732,2018-05-27,2.78,1
OFF-AR-10003732,2018-09-09,2.78,1
OFF-AR-10003732,2018-09-30,5.56,1
OFF-AR-10003752,2015-06-14,23.1,1
OFF-AR-10003752,2015-11-22,57.75,1
OFF-AR-10003752,2016-12-04,36.96,1
OFF-AR-10003752,2017-11-19,18.48,1
OFF-AR-10003752,2018-03-18,46.2,1
OFF-AR-10003759,2016-11-27,10.92,1
OFF-AR-10003759,2017-09-17,2.912,1
OFF-AR-10003759,2017-12-31,3.64,1
OFF-AR-10003759,2018-02-04,12.74,1
OFF-AR-10003759,2018-07-22,2.912,1
OFF-AR-10003759,2018-09-09,10.192,1
OFF-AR-10003759,2018-11-25,16.38,1
OFF-AR-10003770,2015-08-30,8.64,1
OFF-AR-10003770,2017-11-19,17.28,1
OFF-AR-10003772,2015-06-21,35.0,1
OFF-AR-10003772,2017-11-05,8.75,1
OFF-AR-10003811,2015-01-25,6.63,1
OFF-AR-10003811,2017-12-31,19.89,1
OFF-AR-10003811,2018-12-23,13.26,2
OFF-AR-10003829,2015-03-22,19.68,1
OFF-AR-10003829,2015-03-29,6.56,1
OFF-AR-10003829,2015-12-20,2.624,1
OFF-AR-10003829,2016-12-18,13.12,1
OFF-AR-10003829,2017-06-18,9.84,1
OFF-AR-10003829,2017-11-19,9.84,1
OFF-AR-10003829,2018-06-24,5.248,1
OFF-AR-10003829,2018-07-22,19.68,1
OFF-AR-10003829,2018-09-09,6.56,1
OFF-AR-10003856,2016-03-20,8.34,1
OFF-AR-10003856,2017-05-21,8.34,1
OFF-AR-10003856,2018-09-02,5.56,1
OFF-AR-10003856,2018-11-25,5.56,1
OFF-AR-10003856,2018-12-09,13.344,1
OFF-AR-10003876,2015-09-27,13.04,1
OFF-AR-10003876,2018-11-25,13.04,1
OFF-AR-10003896,2018-09-23,17.94,1
OFF-AR-10003903,2015-08-16,40.97,1
OFF-AR-10003903,2016-02-21,286.79,1
OFF-AR-10003903,2016-12-18,204.85,1
OFF-AR-10003903,2018-12-02,32.776,1
OFF-AR-10003958,2017-01-08,5.248,1
OFF-AR-10003958,2018-03-11,5.248,1
OFF-AR-10003986,2017-07-02,7.7,1
OFF-AR-10004010,2015-05-03,174.95,1
OFF-AR-10004010,2015-10-04,55.984,1
OFF-AR-10004010,2018-01-14,209.94,1
OFF-AR-10004010,2018-07-08,174.95,1
OFF-AR-10004010,2018-11-04,55.984,1
OFF-AR-10004022,2016-05-01,172.704,1
OFF-AR-10004022,2017-04-23,71.96,1
OFF-AR-10004022,2017-05-07,86.352,1
OFF-AR-10004022,2017-09-10,107.94,1
OFF-AR-10004022,2018-11-18,86.352,1
OFF-AR-10004022,2018-12-02,179.9,1
OFF-AR-10004027,2015-03-22,6.048,1
OFF-AR-10004027,2015-04-05,4.032,1
OFF-AR-10004027,2018-07-08,7.56,1
OFF-AR-10004042,2015-09-06,53.94,1
OFF-AR-10004042,2016-09-18,86.304,1
OFF-AR-10004042,2016-09-25,35.96,1
OFF-AR-10004042,2016-12-04,161.82,1
OFF-AR-10004042,2016-12-11,86.304,1
OFF-AR-10004042,2018-07-15,71.92,1
OFF-AR-10004062,2016-06-26,20.96,1
OFF-AR-10004062,2018-05-27,31.44,1
OFF-AR-10004062,2018-08-12,104.8,1
OFF-AR-10004078,2015-01-11,9.344,1
OFF-AR-10004078,2016-04-10,42.048,1
OFF-AR-10004078,2016-12-04,9.344,1
OFF-AR-10004078,2016-12-11,37.376,1
OFF-AR-10004078,2017-01-08,4.672,1
OFF-AR-10004078,2017-11-05,11.68,1
OFF-AR-10004078,2017-12-24,18.688,1
OFF-AR-10004078,2018-01-28,14.016,1
OFF-AR-10004078,2018-02-18,28.032,1
OFF-AR-10004078,2018-04-29,42.048,1
OFF-AR-10004078,2018-08-12,17.52,1
OFF-AR-10004165,2015-08-09,20.52,2
OFF-AR-10004165,2017-08-27,5.472,1
OFF-AR-10004260,2018-06-17,181.86,1
OFF-AR-10004260,2018-09-09,25.98,1
OFF-AR-10004260,2018-11-11,181.86,1
OFF-AR-10004269,2015-12-20,4.13,1
OFF-AR-10004269,2016-06-19,24.78,1
OFF-AR-10004269,2017-11-05,12.39,1
OFF-AR-10004269,2017-11-26,37.17,1
OFF-AR-10004269,2017-12-31,16.52,1
OFF-AR-10004272,2015-03-29,3.36,1
OFF-AR-10004272,2016-11-06,5.04,1
OFF-AR-10004344,2015-08-16,47.96,1
OFF-AR-10004344,2017-07-02,35.97,1
OFF-AR-10004344,2018-04-15,35.97,1
OFF-AR-10004344,2018-06-24,95.92,1
OFF-AR-10004344,2018-10-14,67.144,1
OFF-AR-10004344,2018-12-02,47.96,1
OFF-AR-10004441,2015-09-13,9.936,1
OFF-AR-10004441,2016-12-04,8.28,1
OFF-AR-10004441,2017-10-01,16.56,1
OFF-AR-10004441,2017-10-29,12.42,1
OFF-AR-10004441,2018-09-16,12.42,1
OFF-AR-10004441,2018-12-09,13.248,1
OFF-AR-10004441,2018-12-30,13.248,1
OFF-AR-10004456,2015-01-25,43.92,1
OFF-AR-10004456,2017-04-23,73.2,1
OFF-AR-10004456,2017-07-30,73.2,1
OFF-AR-10004456,2018-05-13,43.92,1
OFF-AR-10004511,2015-05-24,38.52,1
OFF-AR-10004511,2015-06-07,8.56,1
OFF-AR-10004582,2015-07-05,5.248,1
OFF-AR-10004582,2017-04-23,3.28,1
OFF-AR-10004582,2018-08-12,9.184,1
OFF-AR-10004582,2018-09-02,4.92,1
OFF-AR-10004582,2018-12-02,1.64,1
OFF-AR-10004587,2016-08-14,39.66,1
OFF-AR-10004587,2018-04-01,19.83,1
OFF-AR-10004602,2015-08-09,45.98,1
OFF-AR-10004602,2016-05-15,36.784,1
OFF-AR-10004602,2016-09-25,128.744,1
OFF-AR-10004602,2017-05-21,91.96,1
OFF-AR-10004602,2017-07-09,45.98,1
OFF-AR-10004602,2017-11-05,114.95,1
OFF-AR-10004602,2018-11-25,68.97,1
OFF-AR-10004648,2016-09-11,181.35,1
OFF-AR-10004648,2016-10-30,60.45,1
OFF-AR-10004648,2016-11-20,60.45,1
OFF-AR-10004648,2018-02-04,40.3,1
OFF-AR-10004685,2015-03-22,7.408,1
OFF-AR-10004685,2015-04-05,13.89,1
OFF-AR-10004685,2016-06-05,9.26,1
OFF-AR-10004685,2016-09-18,9.26,1
OFF-AR-10004685,2017-06-04,7.408,1
OFF-AR-10004685,2017-10-01,13.89,1
OFF-AR-10004685,2018-11-04,27.78,1
OFF-AR-10004691,2016-01-10,42.76,1
OFF-AR-10004691,2016-04-24,64.14,1
OFF-AR-10004691,2018-06-17,64.14,1
OFF-AR-10004707,2015-11-29,7.44,1
OFF-AR-10004707,2018-12-30,2.48,1
OFF-AR-10004752,2015-05-03,5.34,1
OFF-AR-10004752,2017-09-03,18.69,1
OFF-AR-10004752,2018-05-06,6.408,1
OFF-AR-10004757,2015-04-05,22.96,1
OFF-AR-10004757,2015-07-26,19.68,1
OFF-AR-10004757,2015-11-29,15.744,2
OFF-AR-10004757,2016-01-24,13.12,1
OFF-AR-10004757,2016-04-17,7.872,1
OFF-AR-10004757,2016-05-01,2.624,1
OFF-AR-10004757,2017-12-17,9.84,1
OFF-AR-10004757,2018-07-08,13.12,1
OFF-AR-10004757,2018-07-15,13.12,1
OFF-AR-10004757,2018-12-09,2.624,1
OFF-AR-10004790,2018-11-25,28.728,1
OFF-AR-10004817,2016-07-10,15.48,1
OFF-AR-10004817,2017-04-23,15.48,1
